character,dialog
DAVID DUKE,"God... give us True White Men. The Invisible Empire demands strong Minds, Great Heart, True Faith, and ready hands..."
JEROME TOMPKINS,"It was a nice spring day, Waco, Texas May 15th, Nineteen Hundred and Sixteen."
JEROME TOMPKINS,"Jesse Washington was a friend of mine. He was Seventeen, I was Eighteen. He was what they called back then, Slow. Today it's called Mentally Retarded."
JEROME TOMPKINS,They claim Jesse Raped and Murdered a White Woman named Lucy Fryer. They put Jesse on Trial and he was convicted by an All White Jury after deliberating for Four Minutes.
DAVID DUKE,"God give us real Men, Courageous, who flinch not at Duty. Men of Dependable Character, Men of Sterling Worth. Then Wrongs will be Redressed and Right will Rule The Earth. God give us True White Men!"
DAVID DUKE,"Ron Stallworth, come forward."
JEROME TOMPKINS,"I was working at the Shoe Shine Parlor. After the verdict, a Mob grabbed Jesse, wrapped a Chain around his Neck and dragged him out the Court House. I knew I had to hide."
DAVID DUKE,"Ron Stallworth. Are you a White, Non- Jewish American Citizen?"
CHUCK,Yes.
DAVID DUKE,"Yes, what?"
CHUCK,"I am a White, Non-Jewish American Citizen?"
JEROME TOMPKINS,"The Attic of the Parlor had a Small Window and I watched below as The Mob marched Jesse along Stabbing and Beating him. Finally, they held Jesse down and cut his Testicles off in Front of City Hall."
JEROME TOMPKINS,The Police and City Officials were out there just watching like it was a TV Show.
DAVID DUKE,Are you in favor of a White Man's Government in this Country?
JEROME TOMPKINS,"They cut off Jesse's Fingers and poured Coal Oil over his Bloody Body, lit a Bonfire and for two hours they raised and lowered Jesse into the Flames over and over and over again."
JEROME TOMPKINS,"The Mayor had a Photographer by the name of Gildersleeve come and take Pictures of the whole Lynching.  Ron Stallworth. Are you willing to dedicate your Life to the Protection,Preservation and Advancement of the White Race?"
DAVID DUKE,"Ron Stallworth. Are you willing to dedicate your Life to the Protection, Preservation and Advancement of the White Race?"
DAVID DUKE,"In Mind, in Body, in Spirit."
JEROME TOMPKINS,They was sold as Post Cards. They put Jesse's charred Body in a Bag and dragged it through Town then sold what was left of his remains as Souvenirs.
JEROME TOMPKINS,Good Folks cheered and laughed and had a High Ole' Time. They estimate close to Twenty Thousand people watched it. They brought The Children on Lunch hour. All I could do was Watch and Pray they wouldn't find me.
JEROME TOMPKINS,"One of the reasons they did that to Jesse was that Movie that had come out a year before. It gave the Klan a Rebirth. It was what was a Big, Big thing back then. What they call a Blockbuster! Everybody saw it. Even The President of The United States, Woodrow Wilson showed the Movie in the White House, he said ""it was History written with Lighting""."
KEN,Please everyone rise as The Grand Wizard leads us in a toast.
DAVID DUKE,"Look around, tonight we are privileged to be among White Men such as yourselves, Real Warriors for The Real America, the One Our Ancestors Fought and Died for."
DAVID DUKE,We are the True White American Race the Backbone from whence came Our Great Southern Heritage. To the USA!
BUTCH,I just want to say how Honored I am to be in your presence.
DAVID DUKE,The Honor is Mine.
WALKER,He's a Cop.
BUTCH,Who?
WALKER,That guy.
BUTCH,Ron?
WALKER,"No, that guy."
BUTCH,Ron's a Cop?
WALKER,"No, his name is Chuck."
BUTCH,Who's Chuck?
WALKER,"Who’s Ron, that’s Chuck."
BUTCH,What the Fuck are you talking about?
WALKER,That guy was the Cop that sent me to Prison 15 years ago for Armed Fucking Robbery.
WALKER,His name is Chuck... Zimmerman.
BUTCH,What!
WALKER,"Yeah, he’s a Fuckin’ Pig."
BUTCH,What's his name?
WALKER,Chuck Zimmerman.
BUTCH,Isn't that a Jew name?
WALKER,I don’t know... probably.
BUTCH,So Ron Stallworth is a fucking Jew.
WALKER,Coulda’ been worse.
WALKER,Coulda’ been a Nigger.
BUTCH,He is a Nigger.
BUTCH,That Cop guarding Duke. Zimmerman is using his name.
WALKER,Let's tell Duke.
BUTCH,"No, Duke's crazy about that guy. Let it go for now, I'll find the moment. No, now it's White People Time."
RON STALLWORTH,"...Mr. Duke, a favor to ask. Nobody's gonna believe me when I tell them I was your Bodyguard."
RON STALLWORTH,Care to take a Photo with me?
DAVID DUKE,I don't see any harm in that. Hey Fred... why don't you get in here too?
RON STALLWORTH,"You mind taking it, Sir?"
RON STALLWORTH,One... Two... Three!
RON STALLWORTH,"If you lay one Stubby Finger on me, I'll arrest you for assaulting a Police Officer. That's worth about Five Years in Prison. Try me. See if I'm playing."
RON STALLWORTH,"Thanks for the Photo, Mr. Duke. Big Fan. God Bless AMERICA."
CHUCK,Boy you get ya' ass out NOW!
BUTCH,Where's your girlfriend.
BUTCH,Detective Stallworth?
RON STALLWORTH,"Attention all Units. Be on the lookout for a White Pickup with a ""White Pride"" Bumper Sticker. License plate: KE-4108."
RON STALLWORTH,Request Backup. FREEDOM HOUSE.
BUTCH,"Ron, I believe you know my friend."
CHUCK,"No, I don't believe we've ever met."
WALKER,It's been a few years ago. Fifteen to be exact.
CHUCK,"No, sorry, I can't place you."
DAVID DUKE,Did you Guys go to school together?
WALKER,"No, I went to a Private School in Leavenworth, Kansas."
BUTCH,Isn't that where the Prison is?
WALKER,Matter a fact it is.
BUTCH,"You know something about that. Don't you, Chuck?"
JOSH,There's an emergency phone call in the lobby for a -- Butch Anderson.
BUTCH,Don't say another word. I'll be right back. Chuck.
LOUISE,Jesus! They’ve got Cops everywhere here! Somebody tipped them off.
LOUISE,My God there goes another one!
BUTCH,"All right, calm down, we planned for this. We’ll go to Plan B. Okay?"
LOUISE,Okay... Plan B.
BUTCH,You can do this. All right. I'll be right there.
LOUISE,All right... Love You.
WALKER,Excuse me Mister Duke.
DAVID DUKE,What was all that about? And why did he keep calling you Chuck?
CHUCK,We were in prison together. Years ago. It's an inside joke.
DAVID DUKE,I hope everything's all right?
CHUCK,"Yeah, but I think he may have violated his Parole. Excuse me..."
RON STALLWORTH,Where's Patrice!!!
LEON,She took Mister Hopkins to her place. She having a few friends over.
RON STALLWORTH,CSPD! Stay where you are!
RON STALLWORTH,Don’t move!!!
RON STALLWORTH,Where’s that Bomb? Did you place it!
RON STALLWORTH,Where is it!!!
CSPD OFFICER BURNS,Freeze!
CSPD OFFICER SWARTZ,He’s got a Gun!
RON STALLWORTH,I’m a Cop! I’m a COP!!!
LOUISE,"He attacked me! That Nigger attacked me, he tried to Rape me! Arrest him!"
RON STALLWORTH,I’m Undercover!!!
CSPD OFFICER BURNS,Show me your badge!
RON STALLWORTH,It’s in my pocket.
LOUISE,You gonna believe this Nigger or me?
CSPD OFFICER SWARTZ,Get on the ground!
RON STALLWORTH,I’m a Cop goddammit! She’s got a Bomb! She’s a Terrorist!
CSPD OFFICER SWARTZ,Get on the ground NOW!!!
BUTCH,"SHIT! Whatda’ fuck, Louise..."
DUANE,There’s the purse! It’s there!
BUTCH,Gimme’ a detonator.
RON STALLWORTH,THAT WOMAN HAS A BOMB SHE’S TRYING TO BLOW THAT HOUSE UP!
DUANE,There she is! Do it!
PATRICE,Ron???
BUTCH,You’re Dead Black Bitch.
RON STALLWORTH,PATRICE GET AWAY FROM THE HOUSE!
RON STALLWORTH,Jezzus Christ.
PATRICE,What?
RON STALLWORTH,Your Boyfriend.
PATRICE,Oh My God.
SGT. MORRIS,"Who's da' Soul Sistah, Stallworth? You been holding out on me."
PATRICE,You don't remember me do you?
PATRICE,Kwame Ture.
PATRICE,Stokely Carmichael.
SGT. MORRIS,"Oh Yeah, Yeah, you looked good that night but you look even better now."
PATRICE,How often do you do that to Black People?
SGT. MORRIS,Do what?
PATRICE,Pull us over for nothing. Harass us. Put your hands all over a Woman in the guise of searching her. Call us everything but A Child of God.
SGT. MORRIS,I don't know what you're talking about.
RON STALLWORTH,It's like what I told you. He just likes taking advantage but in the end he's All Hat and No Cattle.
SGT. MORRIS,"Let me tell you both something, I've been keeping you People in line in this City for years. What I did to your Girl that night, I can do to any of you, Anytime, Anyplace. That's my prerogative. I can even Bust a Cap on one of you if I feel like it, and nuthin' will be done about it. Get it? Wish the both of you got blown up instead of Good White Folks."
RON STALLWORTH,Oh I get it.
RON STALLWORTH,"You get it, Patrice?"
PATRICE,"Oh, I totally and completely get it?"
RON STALLWORTH,Good.
RON STALLWORTH,"You get it, Chuck?"
CHUCK,"Oh, We got it! We got it all!"
RON STALLWORTH,"You get it, Chief?"
CHIEF TAGGERT,"Oh, I really, really get it. You're under arrest for Police Misconduct, Sexual Misconduct and Police Brutality."
CHUCK,There he is... Man of the Minute.
RON STALLWORTH,... not an Hour?
CHUCK,"That Polaroid Stunt you pulled? When you threw your Arms around them, I swear to God I almost Shit myself!"
RON STALLWORTH,"Told you, Ron was born ready."
CHUCK,Born ready is Ron.
SGT. TRAPP,There's The Crazy Son of a Bitch!!!
SGT. TRAPP,You did good.
RON STALLWORTH,Sarge. We did good.
SGT. TRAPP,Chief wants to see you.
CHUCK,Hey... early promotion?
CHIEF TAGGERT,"Again, I can't commend you enough for what you've achieved. You know there was not a Single Cross Burning the entire time you were involved?"
RON STALLWORTH,I'm aware.
CHIEF TAGGERT,But... as all good things come to an end...
RON STALLWORTH,What?
CHIEF TAGGERT,Budget Cuts.
RON STALLWORTH,You can do this.
CHIEF TAGGERT,"Inflation... I wish I had a choice. Besides, it looks like there are no longer any tangible Threats..."
RON STALLWORTH,...Sounds like we did too good a job.
CHIEF TAGGERT,Not a Bad Legacy to leave.
CHIEF TAGGERT,And I need you to destroy all Evidence of The Investigation.
RON STALLWORTH,Excuse me?
SGT. TRAPP,"Chief, are you sure that's necessary?"
CHIEF TAGGERT,We prefer that The Public never knew about this Investigation.
RON STALLWORTH,If they found out...
CHIEF TAGGERT,...Cease all further contact with The Ku Klux Klan. Effective immediately. That goes for Chuck too. Ron Stallworth... The Klansman never existed here in Colorado Springs.
RON STALLWORTH,This is some Fucked up Bullshit.
CHIEF TAGGERT,Take a week off. Go on vacation with your friend. We'll hold down The Fort until you get back. Get you another assignment.
RON STALLWORTH,"The way it always works. The Truth is erased, so no can learn from it. We’re fed the same BS, it’s all okay, normal, nothing to see here. While the World of Hate Lives, Grows and Multiplies."
RON STALLWORTH,I'm sorry we didn't get to spend more One-on-One time together.
DAVID DUKE,"Well, that tragic event. I had just met those Fine Brothers in the cause."
RON STALLWORTH,Our Chapter is just shaken to the core. And poor Louise not only does she lose her Husband but she's facing a healthy Prison Sentence.
DAVID DUKE,My God. And then there was that one Nigger Detective who threatened me.
RON STALLWORTH,Goddamn Coloreds sure know how to spoil a Celebration.
DAVID DUKE,You can say that again.
RON STALLWORTH,Can I ask you something? That Nigger Detective who gave you a hard time? Ever get his name?
DAVID DUKE,"No, I..."
RON STALLWORTH,...Are-uh you sure you don't know who he is? Are-uh you absolutely sure?
RON STALLWORTH,I can't do it Jackie. I'm not gonna' kill myself. I can't die at 53.
RON STALLWORTH,"Cuz' dat Niggah Coon, Burr Head, Gator Bait, Spade, Spook, Sambo, Spear Chuckin', Big Lipped Buckwheat, Purpled Gummed, Welfare Queen, Tar Baby, Mississippi Wind Chime...COP is Ron Stallworth you Redneck, Racist Peckerwood Small Dick Motherfucker!!!"
PATRICE,Have you Resigned from The KKK?
RON STALLWORTH,Affirmative.
PATRICE,Have you handed in your Resignation as a Undercover Detective for the Colorado Springs Police Department.
RON STALLWORTH,Negative. Truth be told I've always wanted to be a Cop...and I'm still for The Liberation for My People.
PATRICE,My Conscience won't let me Sleep with The Enemy.
RON STALLWORTH,"Your Enemy, this Cop, saved your life."
PATRICE,You're absolutely right. And I Thank you for it.
