character,dialog
HUGH ALEXANDER,What?
STEWART MENZIES,We told you when you started that this was a top secret program. Did you think we were joking?
HUGH ALEXANDER,But the war is over.
ALAN TURING,This war is over. But there will be more. And we know how to break a code that everyone else thinks is unbreakable.
STEWART MENZIES,"Alright. Tear it down, light it up, sweep away the ashes. None of you have ever met before. None of you have ever even heard the word Enigma. Have a safe trip home."
STEWART MENZIES,"Behave, and with a bit of luck none of you will ever see me — or one another — again in your lives."
DETECTIVE NOCK,That’s... Unbelievable.
ALAN TURING,That’s the Imitation Game.
DETECTIVE NOCK,I don’t know what to do now.
ALAN TURING,"Now, Detective, you get to judge. That’s how the game works. I answered your questions. You know my story. That’s the point of the game. We are all pretending to be something. Imitating something. Someone. And we are no more, and no less, than what we can convince other people that we are. So tell me: What am I? Am I a person? Am I a machine? Am I a war hero? Am I a criminal?"
DETECTIVE NOCK,I can’t judge you.
ALAN TURING,Well then you’re no help to me at all.
PLAINCLOTHES OFFICER,"Congratulations, Sir."
JOAN CLARKE,I had to find out from the bloody newspapers.
JOAN CLARKE,... You never responded to my letters.
ALAN TURING,And what would you have said? That I wasn’t a homosexual?
JOAN CLARKE,I would have said something. This is serious. They could send you to jail —
ALAN TURING,Damn it...
JOAN CLARKE,Your hands... You’re twitching.
ALAN TURING,No I’m not.
JOAN CLARKE,Alan.
ALAN TURING,... It’s the medication.
JOAN CLARKE,The medication?
ALAN TURING,I have to go in for weekly oestrogen treatments. At the hospital.
JOAN CLARKE,What are you talking about?
ALAN TURING,The judge gave me a choice. Prison. Or “hormonal therapy.”
JOAN CLARKE,Oh my god. Oh my god. That’s —
ALAN TURING,— Chemical castration. Yes. To cure my homosexual predilections. Of course I chose that. I wouldn’t be able to work from prison.
ALAN TURING ,Well how would I even have got parts in jail? It just makes no sense.
JOAN CLARKE,All right. This is what we’re going to do. I’m going to speak to your doctors. I’m going to speak to your lawyer. We’re going to find a way out of this.
ALAN TURING,No.
JOAN CLARKE,You are not thinking clearly. There are a million chemicals flowing through your brain. This treatment—
ALAN TURING,— I’m fine.
JOAN CLARKE,Please let me help you.
ALAN TURING,I don’t need your help.
JOAN CLARKE,You do not have to do this all alone.
ALAN TURING,Alone? I’m not alone. I never have been.
ALAN TURING ,"... Christopher has got so smart. If I stop the treatment, they’ll take him away from me. You can’t let them do that. You can’t. Don’t let them leave me alone."
JOAN CLARKE,"Here, it’s alright. It’s alright. Sit down."
ALAN TURING,... It’s a much nicer ring than the one I got you.
JOAN CLARKE,His name is Jock. We work together in Eastcote. He’s gotten me into coin collecting. Can you believe it?
JOAN CLARKE ,"Do you want to do a crossword? For old times’ sake. It’ll only take five minutes. Or in your case, six."
ALAN TURING,... Perhaps later.
ALAN TURING ,... At least it worked out for one of us.
ALAN TURING,"You got what you wanted, didn’t you? Work. A husband. A normal life."
JOAN CLARKE,"But no one normal could have done this. This morning I took a train through a city that would not exist if it wasn’t for you. I bought a ticket from a man who would likely be dead if it wasn’t for you. I read up on my work, a whole field of scientific inquiry that only exists because of you. If you wish you could have been ‘normal’, I can promise you, I do not. The world is an infinitely better place precisely because you weren’t"
ALAN TURING,Is that what you think?
JOAN CLARKE,... I think that sometimes it is the very people who no one imagines anything of who do the things that no one can imagine.
DETECTIVE NOCK,Cyanide. You’ll find a tub of it downstairs
ALAN TURING,Well then.
ALAN TURING,Any questions?
