IMDb_ID,Title,Award,Oscar_Year,Character,Gender,Words,N_Chunks,Emotion_Dominant,Emotion_Anger,Emotion_Disgust,Emotion_Fear,Emotion_Joy,Emotion_Neutral,Emotion_Sadness,Emotion_Surprise
tt0375679,Crash,Best Picture,2006,ELIZABETH,female,10,1,surprise,0.2466,0.038,0.0145,0.0228,0.0268,0.0392,0.6121
tt0375679,Crash,Best Picture,2006,FARHAD,male,340,1,anger,0.8774,0.0523,0.0165,0.0051,0.0114,0.0108,0.0265
tt0375679,Crash,Best Picture,2006,FIRST A.D.,female,48,1,neutral,0.2373,0.1209,0.0367,0.1157,0.3353,0.0459,0.1083
tt0375679,Crash,Best Picture,2006,FLANAGAN,male,644,2,anger,0.5538,0.3326,0.0146,0.0021,0.061,0.0112,0.0247
tt0375679,Crash,Best Picture,2006,FRED,male,120,1,disgust,0.1307,0.5267,0.0892,0.0035,0.0717,0.0098,0.1684
tt0375679,Crash,Best Picture,2006,GEORGIE,male,5,1,surprise,0.0501,0.0478,0.0035,0.006,0.1604,0.0064,0.7258
tt0375679,Crash,Best Picture,2006,GRAHAM,male,433,2,disgust,0.2977,0.3092,0.0725,0.0123,0.1493,0.0476,0.1114
tt0375679,Crash,Best Picture,2006,HANSEN,male,490,2,anger,0.4885,0.2118,0.0251,0.0116,0.0324,0.0188,0.2118
tt0375679,Crash,Best Picture,2006,JEAN,male,490,2,anger,0.5253,0.0684,0.0325,0.012,0.064,0.0493,0.2485
tt0375679,Crash,Best Picture,2006,KAREN,female,88,1,surprise,0.0881,0.0436,0.0441,0.0064,0.2676,0.0257,0.5244
tt0375679,Crash,Best Picture,2006,KEN HO,male,43,1,sadness,0.025,0.0571,0.0091,0.004,0.1261,0.7449,0.0338
tt0375679,Crash,Best Picture,2006,KIM LEE,female,120,1,anger,0.4818,0.0337,0.0479,0.0218,0.0188,0.0403,0.3557
tt0375679,Crash,Best Picture,2006,LARA,female,107,1,anger,0.3727,0.2094,0.0946,0.0145,0.0669,0.0264,0.2156
tt0375679,Crash,Best Picture,2006,LOUISE,female,102,1,anger,0.4186,0.2102,0.03,0.0159,0.1628,0.1105,0.052
tt0375679,Crash,Best Picture,2006,LUCIEN,male,218,1,surprise,0.0421,0.0562,0.0068,0.0016,0.0191,0.0033,0.871
tt0375679,Crash,Best Picture,2006,MARIA,female,64,1,sadness,0.0157,0.0238,0.0179,0.0105,0.152,0.7041,0.076
tt0375679,Crash,Best Picture,2006,MOTORCYCLE COP,male,31,1,fear,0.1296,0.023,0.6849,0.0129,0.0892,0.0411,0.0193
tt0375679,Crash,Best Picture,2006,NURSE HODGES,female,9,1,fear,0.1134,0.089,0.4945,0.004,0.1049,0.0653,0.1289
tt0375679,Crash,Best Picture,2006,OFFICE MANAGER,female,30,1,neutral,0.0207,0.0878,0.0188,0.0033,0.7289,0.1037,0.0369
tt0375679,Crash,Best Picture,2006,OFFICER GOMEZ,male,12,1,neutral,0.0103,0.006,0.0055,0.0449,0.8485,0.0098,0.075
tt0375679,Crash,Best Picture,2006,OFFICER HILL,male,120,1,anger,0.6266,0.0266,0.3239,0.0024,0.0065,0.0057,0.0083
tt0375679,Crash,Best Picture,2006,OFFICER JOHNSON,male,102,1,anger,0.5734,0.0947,0.0598,0.006,0.1023,0.0339,0.1298
tt0375679,Crash,Best Picture,2006,OFFICER STONE,male,13,1,anger,0.7613,0.0247,0.0964,0.0236,0.0244,0.0232,0.0464
tt0375679,Crash,Best Picture,2006,PARK,male,6,1,neutral,0.0276,0.0087,0.0427,0.0026,0.69,0.0217,0.2067
tt0375679,Crash,Best Picture,2006,PETER,male,620,2,anger,0.6564,0.1709,0.0461,0.0092,0.0281,0.0154,0.0738
tt0375679,Crash,Best Picture,2006,POP RYAN,male,38,1,anger,0.8612,0.0419,0.0695,0.0028,0.0109,0.011,0.0027
tt0375679,Crash,Best Picture,2006,RIA,female,319,1,surprise,0.0223,0.0098,0.014,0.0025,0.01,0.0045,0.9368
tt0375679,Crash,Best Picture,2006,RICK,male,443,2,anger,0.3919,0.0899,0.3872,0.0048,0.0316,0.0272,0.0675
tt0375679,Crash,Best Picture,2006,RYAN,male,838,3,anger,0.4499,0.1949,0.0613,0.006,0.0643,0.0289,0.1948
tt0375679,Crash,Best Picture,2006,SEC. GUARD,male,2,1,neutral,0.1149,0.0296,0.0568,0.0504,0.6823,0.0626,0.0033
tt0375679,Crash,Best Picture,2006,SHANIQUA,female,245,1,sadness,0.0318,0.0905,0.0496,0.0054,0.2442,0.3473,0.2312
tt0375679,Crash,Best Picture,2006,SHEREEN,female,40,1,anger,0.6115,0.1101,0.0722,0.0047,0.1248,0.0553,0.0214
tt0405159,Million Dollar Baby,Best Picture,2005,BIG WILLIE,male,222,1,anger,0.3973,0.0972,0.0328,0.0134,0.1542,0.2192,0.0858
tt0405159,Million Dollar Baby,Best Picture,2005,BILLIE,female,3,1,surprise,0.0229,0.0608,0.0099,0.0069,0.1074,0.0053,0.7868
tt0405159,Million Dollar Baby,Best Picture,2005,BILLIE'S MANAGER,female,1,1,neutral,0.0135,0.0401,0.0235,0.02,0.8327,0.0224,0.0479
tt0405159,Million Dollar Baby,Best Picture,2005,COUNTERMAN,male,8,1,surprise,0.025,0.0265,0.0054,0.0039,0.0597,0.0111,0.8684
tt0405159,Million Dollar Baby,Best Picture,2005,DANGER,male,218,1,anger,0.3896,0.0245,0.0902,0.0739,0.1261,0.1159,0.1798
tt0405159,Million Dollar Baby,Best Picture,2005,DOCTOR,male,7,1,neutral,0.0346,0.0218,0.0167,0.005,0.8501,0.0526,0.0192
tt0405159,Million Dollar Baby,Best Picture,2005,EARLINE,female,320,1,anger,0.8155,0.0384,0.0337,0.0053,0.0216,0.0646,0.021
tt0405159,Million Dollar Baby,Best Picture,2005,FANS,unknown,29,1,joy,0.053,0.0074,0.0106,0.4136,0.1092,0.0576,0.3485
tt0405159,Million Dollar Baby,Best Picture,2005,FATHER HORVATH,male,201,1,anger,0.5584,0.2473,0.0264,0.006,0.0347,0.025,0.1021
tt0405159,Million Dollar Baby,Best Picture,2005,FRANKIE,male,3257,9,anger,0.4301,0.157,0.0954,0.0117,0.1203,0.1327,0.0527
tt0405159,Million Dollar Baby,Best Picture,2005,HOGAN,male,3,1,sadness,0.0358,0.15,0.0703,0.0022,0.1739,0.5582,0.0096
tt0405159,Million Dollar Baby,Best Picture,2005,J.D.,male,25,1,neutral,0.1754,0.1348,0.0298,0.0049,0.5902,0.0422,0.0226
tt0405159,Million Dollar Baby,Best Picture,2005,LAWYER,male,18,1,anger,0.3735,0.1767,0.0716,0.0017,0.3172,0.0368,0.0224
tt0405159,Million Dollar Baby,Best Picture,2005,MAGGIE,female,2112,6,anger,0.2217,0.1135,0.1061,0.037,0.1959,0.1112,0.2145
tt0405159,Million Dollar Baby,Best Picture,2005,MARDELL,female,37,1,disgust,0.0547,0.494,0.0244,0.0047,0.333,0.0504,0.0388
tt0405159,Million Dollar Baby,Best Picture,2005,MICKEY MACK,male,4,1,anger,0.5432,0.3258,0.0122,0.0039,0.0364,0.0143,0.0643
tt0405159,Million Dollar Baby,Best Picture,2005,NURSE,female,14,1,neutral,0.0479,0.0485,0.0716,0.0043,0.5805,0.0452,0.2021
tt0405159,Million Dollar Baby,Best Picture,2005,OWNER,male,30,1,disgust,0.0498,0.713,0.0098,0.0018,0.1959,0.0167,0.013
tt0405159,Million Dollar Baby,Best Picture,2005,PAKISTANI,male,3,1,neutral,0.0069,0.03,0.0065,0.0306,0.8704,0.0178,0.0378
tt0405159,Million Dollar Baby,Best Picture,2005,PARAMEDIC,male,3,1,neutral,0.1103,0.0806,0.0203,0.2299,0.5313,0.0137,0.0139
tt0405159,Million Dollar Baby,Best Picture,2005,PROPRIETOR,male,15,1,neutral,0.0194,0.0068,0.0033,0.0583,0.7304,0.0072,0.1746
tt0405159,Million Dollar Baby,Best Picture,2005,RADIO COMMENTATOR,male,21,1,neutral,0.1847,0.0498,0.0458,0.0059,0.4527,0.0375,0.2237
tt0405159,Million Dollar Baby,Best Picture,2005,REF,male,50,1,anger,0.5775,0.1315,0.0302,0.0111,0.0252,0.0226,0.2019
tt0405159,Million Dollar Baby,Best Picture,2005,RING ANNOUNCER,male,12,1,surprise,0.0611,0.0049,0.0058,0.2245,0.2132,0.0239,0.4664
tt0405159,Million Dollar Baby,Best Picture,2005,RING DOCTOR,male,15,1,anger,0.48,0.0684,0.1481,0.0199,0.1746,0.0915,0.0175
tt0405159,Million Dollar Baby,Best Picture,2005,SALLY,female,89,1,anger,0.772,0.0954,0.0126,0.0555,0.0306,0.0142,0.0197
tt0405159,Million Dollar Baby,Best Picture,2005,SCRAP,male,3138,9,neutral,0.1388,0.1412,0.0398,0.0409,0.4052,0.1123,0.1218
tt0405159,Million Dollar Baby,Best Picture,2005,SHAWRELLE,male,110,1,anger,0.3286,0.1996,0.0306,0.105,0.1977,0.0316,0.1069
tt0407887,The Departed,Best Picture,2007,ALL,unknown,1,1,disgust,0.2491,0.6962,0.0066,0.0016,0.0266,0.0177,0.0022
tt0407887,The Departed,Best Picture,2007,AN IRISH VILLAIN,male,2,1,anger,0.7626,0.2127,0.0034,0.0016,0.0083,0.0094,0.0021
tt0407887,The Departed,Best Picture,2007,BANKROBBER,male,92,1,surprise,0.2568,0.1242,0.0422,0.005,0.0189,0.0319,0.5209
tt0407887,The Departed,Best Picture,2007,BARRIGAN,male,111,1,disgust,0.2538,0.6492,0.0078,0.002,0.0424,0.0209,0.024
tt0407887,The Departed,Best Picture,2007,BARTENDER,male,12,1,fear,0.0584,0.0231,0.4224,0.0054,0.3957,0.0611,0.0339
tt0407887,The Departed,Best Picture,2007,BILLY,male,2464,7,anger,0.4971,0.2618,0.1006,0.0043,0.0745,0.0191,0.0426
tt0407887,The Departed,Best Picture,2007,BILLY'S AUNT,female,20,1,surprise,0.0124,0.0053,0.0027,0.1266,0.0143,0.0036,0.8352
tt0407887,The Departed,Best Picture,2007,BOOKIE,male,28,1,anger,0.476,0.2694,0.0064,0.0039,0.16,0.0418,0.0425
tt0407887,The Departed,Best Picture,2007,BRIAN,male,2,1,sadness,0.0478,0.2402,0.2035,0.0066,0.2317,0.2479,0.0224
tt0407887,The Departed,Best Picture,2007,BROWN,male,188,1,anger,0.6309,0.2848,0.0129,0.0023,0.0275,0.0154,0.0262
tt0407887,The Departed,Best Picture,2007,CAMERA COP,male,16,1,disgust,0.3447,0.521,0.0065,0.0049,0.1035,0.0092,0.0101
tt0407887,The Departed,Best Picture,2007,CAMERA GEEK COP,male,20,1,anger,0.5173,0.2385,0.0097,0.0036,0.0637,0.0165,0.1507
tt0407887,The Departed,Best Picture,2007,CAMERA TECH COP,male,5,1,anger,0.7746,0.1587,0.0042,0.0033,0.0112,0.0129,0.035
tt0407887,The Departed,Best Picture,2007,CHINESE GANGSTER,male,85,1,anger,0.4883,0.2458,0.1074,0.0043,0.0374,0.0676,0.0491
tt0407887,The Departed,Best Picture,2007,CHINESE TRANSLATOR,male,32,1,neutral,0.0662,0.0844,0.2181,0.0031,0.5664,0.0189,0.043
tt0407887,The Departed,Best Picture,2007,COLIN,male,2727,8,anger,0.4933,0.2477,0.0317,0.0068,0.1177,0.0283,0.0746
tt0407887,The Departed,Best Picture,2007,COSTELLO,male,1967,6,anger,0.3506,0.33,0.0456,0.0066,0.1166,0.1033,0.0473
tt0407887,The Departed,Best Picture,2007,DELAHUNT,male,264,1,anger,0.7548,0.1694,0.0146,0.0029,0.037,0.0112,0.01
tt0407887,The Departed,Best Picture,2007,DETECTIVE 1,male,86,1,anger,0.7456,0.2008,0.0196,0.0013,0.0126,0.0069,0.0132
tt0407887,The Departed,Best Picture,2007,DETECTIVE 2,male,32,1,disgust,0.2852,0.4212,0.0087,0.0066,0.0228,0.0114,0.2443
tt0407887,The Departed,Best Picture,2007,DETECTIVE 4,male,27,1,sadness,0.0628,0.0175,0.1415,0.0015,0.0447,0.713,0.0191
tt0407887,The Departed,Best Picture,2007,DIGNAM,male,1014,3,disgust,0.3714,0.4606,0.0178,0.0062,0.0606,0.034,0.0493
tt0407887,The Departed,Best Picture,2007,DRILL INSTRUCTOR,male,29,1,neutral,0.0492,0.0894,0.0047,0.0023,0.804,0.0039,0.0465
tt0407887,The Departed,Best Picture,2007,ELLERBY,male,821,3,neutral,0.2863,0.1567,0.0118,0.0223,0.4655,0.0203,0.037
tt0407887,The Departed,Best Picture,2007,FITZY,male,198,1,disgust,0.3254,0.4383,0.0182,0.0046,0.0315,0.0296,0.1525
tt0407887,The Departed,Best Picture,2007,FNG DENNIS,male,3,1,anger,0.8208,0.1352,0.0156,0.0023,0.0166,0.0075,0.0019
tt0407887,The Departed,Best Picture,2007,FRENCH,male,37,1,anger,0.5538,0.3624,0.0439,0.0021,0.0185,0.0119,0.0074
tt0407887,The Departed,Best Picture,2007,GEEK COP,male,14,1,neutral,0.0119,0.0093,0.0013,0.0722,0.8862,0.0043,0.0148
tt0407887,The Departed,Best Picture,2007,GWEN,female,31,1,anger,0.6433,0.1763,0.0226,0.011,0.0897,0.0205,0.0367
tt0407887,The Departed,Best Picture,2007,HARD GUY,male,7,1,anger,0.7735,0.173,0.0117,0.0035,0.01,0.0102,0.0182
tt0407887,The Departed,Best Picture,2007,INSTRUCTOR,male,35,1,disgust,0.0665,0.4745,0.0531,0.004,0.3009,0.0609,0.04
tt0407887,The Departed,Best Picture,2007,JIMMY,male,6,1,neutral,0.0101,0.0143,0.0076,0.0254,0.8453,0.018,0.0793
tt0407887,The Departed,Best Picture,2007,LAZIO,male,23,1,neutral,0.0092,0.0074,0.0023,0.0058,0.8215,0.0073,0.1465
tt0407887,The Departed,Best Picture,2007,LYNN DETECTIVE,male,11,1,joy,0.0146,0.0156,0.0018,0.4553,0.443,0.0257,0.044
tt0407887,The Departed,Best Picture,2007,MADOLYN,female,785,3,disgust,0.1488,0.3229,0.0634,0.0161,0.3059,0.072,0.071
tt0407887,The Departed,Best Picture,2007,MISTER FRENCH,male,418,2,anger,0.5486,0.3048,0.0232,0.0054,0.0626,0.0139,0.0414
tt0407887,The Departed,Best Picture,2007,MRS KENNEFICK,female,14,1,anger,0.5645,0.319,0.0413,0.0011,0.0331,0.0392,0.0018
tt0407887,The Departed,Best Picture,2007,NEWS ANCHOR,female,52,1,sadness,0.0303,0.1657,0.2693,0.0025,0.1876,0.3036,0.0411
tt0407887,The Departed,Best Picture,2007,OTHER PRISONER,male,18,1,neutral,0.0128,0.0216,0.009,0.0096,0.5357,0.0293,0.382
tt0407887,The Departed,Best Picture,2007,PHONE TECH COP,male,20,1,neutral,0.0207,0.0139,0.0042,0.0044,0.6207,0.0216,0.3146
tt0407887,The Departed,Best Picture,2007,PRIEST,male,75,1,neutral,0.0239,0.0375,0.0041,0.2228,0.4072,0.2935,0.0109
tt0407887,The Departed,Best Picture,2007,PROPRIETOR,male,16,1,anger,0.8215,0.0446,0.0583,0.0042,0.0239,0.0296,0.018
tt0407887,The Departed,Best Picture,2007,QUEENAN,male,815,3,fear,0.114,0.0767,0.375,0.01,0.3539,0.0317,0.0387
tt0407887,The Departed,Best Picture,2007,QUEENAN'S SECRETARY,female,10,1,neutral,0.063,0.0205,0.0053,0.324,0.4312,0.0238,0.1322
tt0407887,The Departed,Best Picture,2007,REALTOR,female,53,1,surprise,0.016,0.0728,0.0096,0.031,0.1511,0.0367,0.6828
tt0407887,The Departed,Best Picture,2007,REPORTER,female,8,1,neutral,0.0809,0.0721,0.0286,0.0022,0.436,0.012,0.3682
tt0407887,The Departed,Best Picture,2007,SEAN,male,243,1,disgust,0.3374,0.4767,0.0331,0.0062,0.0303,0.0463,0.07
tt0407887,The Departed,Best Picture,2007,SPEAKER,male,51,1,neutral,0.0174,0.0126,0.0122,0.3715,0.5701,0.0034,0.0127
tt0407887,The Departed,Best Picture,2007,THE MAYOR,male,4,1,sadness,0.0852,0.0609,0.0047,0.044,0.3671,0.4181,0.02
tt0407887,The Departed,Best Picture,2007,UNCLE,male,25,1,anger,0.3665,0.1388,0.0283,0.0028,0.3334,0.0109,0.1193
tt0407887,The Departed,Best Picture,2007,VILLAIN,male,2,1,disgust,0.2966,0.5549,0.0093,0.0055,0.0838,0.0401,0.0097
tt0407887,The Departed,Best Picture,2007,WASP UNCLE,male,11,1,neutral,0.0131,0.0092,0.0118,0.0057,0.5696,0.0063,0.3843
tt0407887,The Departed,Best Picture,2007,YOUNG COLIN,male,5,1,joy,0.0093,0.0079,0.0023,0.6612,0.2693,0.0082,0.0418
tt0407887,The Departed,Best Picture,2007,YOUNG COSTELLO,male,214,1,neutral,0.1396,0.102,0.0167,0.0151,0.6966,0.0088,0.0212
tt0407887,The Departed,Best Picture,2007,YOUNG PRIEST,male,12,1,neutral,0.0084,0.0098,0.0038,0.0124,0.9426,0.0142,0.0088
tt0477348,No Country for Old Men,Best Picture,2008,BELL,male,1906,6,surprise,0.2273,0.2447,0.0581,0.0035,0.1609,0.0329,0.2726
tt0477348,No Country for Old Men,Best Picture,2008,BOY 1,male,37,1,disgust,0.1984,0.6676,0.0185,0.0028,0.0327,0.0194,0.0606
tt0477348,No Country for Old Men,Best Picture,2008,BOY 2,male,46,1,disgust,0.3727,0.4532,0.0136,0.015,0.0625,0.0325,0.0504
tt0477348,No Country for Old Men,Best Picture,2008,CABBIE,male,5,1,neutral,0.0629,0.026,0.0042,0.0215,0.5926,0.0047,0.288
tt0477348,No Country for Old Men,Best Picture,2008,CARLA JEAN,female,452,2,anger,0.4221,0.167,0.0621,0.0067,0.0828,0.0689,0.1903
tt0477348,No Country for Old Men,Best Picture,2008,CHIGURH,male,781,3,neutral,0.2643,0.1273,0.0363,0.005,0.4668,0.0232,0.0771
tt0477348,No Country for Old Men,Best Picture,2008,CLERK,male,103,1,neutral,0.0165,0.0241,0.0071,0.004,0.9184,0.0049,0.0249
tt0477348,No Country for Old Men,Best Picture,2008,DEPUTY,male,53,1,neutral,0.0467,0.2756,0.0354,0.0102,0.513,0.0368,0.0823
tt0477348,No Country for Old Men,Best Picture,2008,DRIVER,male,82,1,disgust,0.1287,0.4348,0.038,0.0023,0.0863,0.063,0.2469
tt0477348,No Country for Old Men,Best Picture,2008,ELLIS,male,379,2,anger,0.3116,0.2433,0.0539,0.0056,0.235,0.0517,0.0989
tt0477348,No Country for Old Men,Best Picture,2008,GUARD,male,1,1,disgust,0.0298,0.4624,0.0172,0.0235,0.4123,0.0363,0.0186
tt0477348,No Country for Old Men,Best Picture,2008,LORETTA,female,61,1,neutral,0.0537,0.0762,0.0597,0.0229,0.651,0.098,0.0385
tt0477348,No Country for Old Men,Best Picture,2008,MAN,male,267,1,neutral,0.1462,0.219,0.0248,0.0085,0.4259,0.0245,0.1511
tt0477348,No Country for Old Men,Best Picture,2008,MAN AT CHAIR,male,20,1,surprise,0.0579,0.2321,0.123,0.0043,0.2512,0.0236,0.3079
tt0477348,No Country for Old Men,Best Picture,2008,MEXICAN,male,25,1,neutral,0.2179,0.1141,0.0926,0.0123,0.26,0.1062,0.1969
tt0477348,No Country for Old Men,Best Picture,2008,MOLLY,female,49,1,anger,0.4363,0.2736,0.0652,0.0049,0.1429,0.0308,0.0464
tt0477348,No Country for Old Men,Best Picture,2008,MOSS,male,939,3,anger,0.4206,0.2354,0.0598,0.0106,0.182,0.0349,0.0568
tt0477348,No Country for Old Men,Best Picture,2008,MOTHER,female,248,1,neutral,0.0849,0.1168,0.0181,0.0077,0.4323,0.067,0.2731
tt0477348,No Country for Old Men,Best Picture,2008,OFFICIAL,male,107,1,anger,0.4901,0.1684,0.0488,0.0051,0.1266,0.0258,0.1351
tt0477348,No Country for Old Men,Best Picture,2008,OLD MAN,male,12,1,disgust,0.3019,0.5284,0.0829,0.0027,0.0571,0.0205,0.0064
tt0477348,No Country for Old Men,Best Picture,2008,PROPRIETOR,male,199,1,neutral,0.0435,0.1192,0.042,0.0073,0.4197,0.2748,0.0935
tt0477348,No Country for Old Men,Best Picture,2008,ROSCOE,male,194,1,disgust,0.2284,0.6472,0.0214,0.0012,0.0472,0.0261,0.0286
tt0477348,No Country for Old Men,Best Picture,2008,SALESMAN,male,19,1,neutral,0.0425,0.1848,0.0108,0.0154,0.704,0.0283,0.0142
tt0477348,No Country for Old Men,Best Picture,2008,SECOND YOUTH,male,6,1,fear,0.0204,0.0065,0.4823,0.0032,0.0818,0.1546,0.2511
tt0477348,No Country for Old Men,Best Picture,2008,SHERIFF BELL,male,5,1,surprise,0.0215,0.0082,0.0092,0.0167,0.1997,0.0592,0.6856
tt0477348,No Country for Old Men,Best Picture,2008,WAITRESS,female,8,1,neutral,0.0349,0.1236,0.1121,0.0057,0.6599,0.0182,0.0456
tt0477348,No Country for Old Men,Best Picture,2008,WELLS,male,432,2,anger,0.3231,0.3195,0.0963,0.0038,0.1923,0.0307,0.0345
tt0477348,No Country for Old Men,Best Picture,2008,WENDELL,male,294,1,disgust,0.3136,0.3383,0.0261,0.0071,0.0583,0.0276,0.2291
tt0477348,No Country for Old Men,Best Picture,2008,WOMAN,female,172,1,surprise,0.1992,0.0761,0.013,0.0079,0.1547,0.0192,0.5298
tt0477348,No Country for Old Men,Best Picture,2008,YOUTH,male,15,1,neutral,0.1412,0.0757,0.0225,0.0104,0.6604,0.0156,0.0743
tt0887912,The Hurt Locker,Best Picture,2010,BECKHAM,male,153,1,disgust,0.3791,0.5255,0.0073,0.026,0.0354,0.0092,0.0175
tt0887912,The Hurt Locker,Best Picture,2010,BLACK SUIT,male,12,1,fear,0.0953,0.0343,0.6162,0.0059,0.0633,0.1579,0.0271
tt0887912,The Hurt Locker,Best Picture,2010,CAMBRIDGE,male,197,1,neutral,0.1188,0.1235,0.0042,0.3488,0.3491,0.029,0.0267
tt0887912,The Hurt Locker,Best Picture,2010,CHRIS,male,2,1,neutral,0.0112,0.0118,0.0012,0.0023,0.9551,0.0073,0.011
tt0887912,The Hurt Locker,Best Picture,2010,COLONEL REED,male,99,1,disgust,0.1391,0.4239,0.287,0.0055,0.1022,0.0059,0.0364
tt0887912,The Hurt Locker,Best Picture,2010,CONNIE,female,7,1,neutral,0.1275,0.0379,0.0744,0.0127,0.5869,0.042,0.1185
tt0887912,The Hurt Locker,Best Picture,2010,DISPATCH,unknown,47,1,neutral,0.0329,0.0437,0.0151,0.0024,0.87,0.0199,0.016
tt0887912,The Hurt Locker,Best Picture,2010,DVD MAN,male,9,1,surprise,0.0133,0.0254,0.0054,0.0113,0.0849,0.2967,0.5628
tt0887912,The Hurt Locker,Best Picture,2010,ELDRIDGE,male,865,3,disgust,0.3237,0.4226,0.0587,0.0094,0.0713,0.0242,0.0901
tt0887912,The Hurt Locker,Best Picture,2010,FEISAL,male,13,1,anger,0.7725,0.1884,0.0064,0.0021,0.0153,0.0128,0.0026
tt0887912,The Hurt Locker,Best Picture,2010,GUARD,male,58,1,anger,0.6107,0.2393,0.0149,0.0091,0.0321,0.0091,0.0848
tt0887912,The Hurt Locker,Best Picture,2010,GUARDS,male,18,1,anger,0.8448,0.0112,0.129,0.0022,0.0036,0.0049,0.0042
tt0887912,The Hurt Locker,Best Picture,2010,IRAQI MAN,male,7,1,neutral,0.0049,0.0054,0.0118,0.0063,0.8699,0.008,0.0938
tt0887912,The Hurt Locker,Best Picture,2010,IRAQI SERGEANT,male,43,1,disgust,0.1999,0.6827,0.0336,0.0019,0.0193,0.0118,0.0508
tt0887912,The Hurt Locker,Best Picture,2010,JAMES,male,1978,6,anger,0.3846,0.2394,0.0539,0.0142,0.2023,0.0322,0.0733
tt0887912,The Hurt Locker,Best Picture,2010,JIMMY,male,56,1,neutral,0.0923,0.0645,0.1323,0.0049,0.3594,0.1951,0.1515
tt0887912,The Hurt Locker,Best Picture,2010,KALIM,male,51,1,neutral,0.0402,0.0265,0.0701,0.0894,0.7042,0.022,0.0475
tt0887912,The Hurt Locker,Best Picture,2010,KEFFIYEH MAN,male,24,1,anger,0.8334,0.0584,0.0841,0.0026,0.0074,0.0062,0.0078
tt0887912,The Hurt Locker,Best Picture,2010,MEDIC,male,23,1,neutral,0.0111,0.0686,0.0874,0.0076,0.5781,0.2085,0.0387
tt0887912,The Hurt Locker,Best Picture,2010,MERCENARY TEAM LEADER,male,124,1,anger,0.5649,0.1844,0.0185,0.0059,0.0651,0.0326,0.1286
tt0887912,The Hurt Locker,Best Picture,2010,MORTUARY SOLDIER,male,3,1,neutral,0.0091,0.0375,0.0023,0.33,0.6057,0.0068,0.0086
tt0887912,The Hurt Locker,Best Picture,2010,OLDER CONTRACTOR,male,16,1,disgust,0.138,0.8009,0.0167,0.001,0.025,0.0062,0.0121
tt0887912,The Hurt Locker,Best Picture,2010,REED,male,4,1,surprise,0.0978,0.0378,0.0076,0.0091,0.0646,0.0185,0.7645
tt0887912,The Hurt Locker,Best Picture,2010,SANBORN,male,1469,5,anger,0.4442,0.3613,0.0836,0.0043,0.0623,0.0156,0.0287
tt0887912,The Hurt Locker,Best Picture,2010,SERGEANT,male,62,1,anger,0.6349,0.0658,0.2356,0.0031,0.0257,0.0164,0.0186
tt0887912,The Hurt Locker,Best Picture,2010,SERGEANT CARTER,male,51,1,neutral,0.0815,0.1731,0.2762,0.0059,0.4078,0.01,0.0455
tt0887912,The Hurt Locker,Best Picture,2010,SOLDIER,male,46,1,anger,0.6192,0.0456,0.2327,0.0033,0.0512,0.0183,0.0297
tt0887912,The Hurt Locker,Best Picture,2010,THOMPSON,male,229,1,disgust,0.3041,0.3436,0.0368,0.0083,0.2635,0.0188,0.0248
tt0887912,The Hurt Locker,Best Picture,2010,TRANSLATOR,male,84,1,anger,0.4911,0.2708,0.0508,0.0029,0.1103,0.0655,0.0086
tt0887912,The Hurt Locker,Best Picture,2010,WOMAN,female,3,1,neutral,0.0221,0.0054,0.0085,0.0246,0.5066,0.0191,0.4136
tt0887912,The Hurt Locker,Best Picture,2010,YOUNG MAN,male,9,1,neutral,0.0108,0.0059,0.0082,0.0144,0.6183,0.0167,0.3257
tt0887912,The Hurt Locker,Best Picture,2010,YOUNG WOMAN,female,13,1,neutral,0.0135,0.0145,0.0069,0.2077,0.7119,0.0147,0.0307
tt1010048,Slumdog Millionaire,Best Picture,2009,ADA,female,71,1,surprise,0.0228,0.0272,0.0105,0.0023,0.1082,0.01,0.819
tt1010048,Slumdog Millionaire,Best Picture,2009,ADELE,female,13,1,neutral,0.068,0.0719,0.009,0.0078,0.8224,0.0136,0.0073
tt1010048,Slumdog Millionaire,Best Picture,2009,AMIR,male,18,1,neutral,0.0104,0.0081,0.0043,0.0086,0.9484,0.0112,0.0091
tt1010048,Slumdog Millionaire,Best Picture,2009,ARVIND,male,152,1,joy,0.1184,0.0277,0.0031,0.4735,0.2729,0.0417,0.0629
tt1010048,Slumdog Millionaire,Best Picture,2009,BAR GIRL,female,9,1,anger,0.7168,0.1357,0.0342,0.0024,0.0374,0.0222,0.0513
tt1010048,Slumdog Millionaire,Best Picture,2009,BARDI,male,3,1,neutral,0.0079,0.0069,0.0022,0.0178,0.8567,0.0117,0.0969
tt1010048,Slumdog Millionaire,Best Picture,2009,BEGGAR,male,2,1,surprise,0.1925,0.0213,0.0135,0.2308,0.1789,0.0176,0.3454
tt1010048,Slumdog Millionaire,Best Picture,2009,BOY,male,11,1,surprise,0.0322,0.2039,0.0078,0.0083,0.032,0.0319,0.684
tt1010048,Slumdog Millionaire,Best Picture,2009,CLARK,male,34,1,disgust,0.1282,0.325,0.0251,0.1633,0.11,0.0097,0.2388
tt1010048,Slumdog Millionaire,Best Picture,2009,COMMISSIONER OF POLICE,male,131,1,anger,0.8529,0.0377,0.0741,0.0022,0.0115,0.0083,0.0133
