IMDb_ID,Title,Award,Character,Gender,Words,N_Sentences,Nsubj_I,Object_MeUs,N_FirstPerson_Mentions,Agency_Index,Reliable
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,ARAGORN,male,493,70,12,7,19,0.6316,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,ARWEN,female,127,14,6,2,8,0.75,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,BILBO,male,54,10,5,1,6,0.8333,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,DENETHOR,male,351,37,9,6,15,0.6,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,ELROND,male,261,27,5,2,7,0.7143,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,FARAMIR,male,125,19,4,1,5,0.8,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,FRODO,male,593,104,22,9,31,0.7097,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,GALADRIEL,female,65,6,1,0,1,1.0,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,GAMLING,male,25,5,0,0,0,,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,GANDALF,male,1032,149,4,1,5,0.8,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,GIMLI,male,195,29,4,2,6,0.6667,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,GOLLUM,male,416,90,1,2,3,0.3333,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,GORBAG,male,60,7,2,0,2,1.0,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,GOTHMOG,male,58,14,0,0,0,,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,HEAD ORC,male,16,3,0,0,0,,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,IORLAS,male,25,4,0,0,0,,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,KING OF THE DEAD,male,41,3,0,2,2,0.0,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,LEGOLAS,male,143,17,0,0,0,,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,MERRY,male,228,36,6,2,8,0.75,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,PIPPIN,male,445,76,19,8,27,0.7037,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,SAM,male,721,153,28,6,34,0.8235,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,SHAGRAT,male,64,9,1,1,2,0.5,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,SMÉAGOL,male,244,48,0,8,8,0.0,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,THÉODEN,male,421,57,9,4,13,0.6923,True
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,TREEBEARD,male,51,8,2,0,2,1.0,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,WITCH KING,male,41,7,1,1,2,0.5,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,ÉOMER,male,76,9,1,0,1,1.0,False
tt0167260,The Lord of the Rings: The Return of the King,Best Picture,ÉOWYN,female,161,25,3,2,5,0.6,True
tt0169547,American Beauty,Best Picture,ANGELA,female,967,173,66,12,78,0.8462,True
tt0169547,American Beauty,Best Picture,ATTENDANT,unknown,20,3,2,0,2,1.0,False
tt0169547,American Beauty,Best Picture,BARBARA,female,31,11,5,0,5,1.0,True
tt0169547,American Beauty,Best Picture,BRAD,male,158,22,5,0,5,1.0,True
tt0169547,American Beauty,Best Picture,BUDDY,male,228,38,15,1,16,0.9375,True
tt0169547,American Beauty,Best Picture,CAROLYN,female,1304,205,74,11,85,0.8706,True
tt0169547,American Beauty,Best Picture,CATERING BOSS,male,17,5,1,1,2,0.5,False
tt0169547,American Beauty,Best Picture,COLONEL,male,294,54,11,3,14,0.7857,True
tt0169547,American Beauty,Best Picture,COUNTER GIRL,female,25,5,0,0,0,,False
tt0169547,American Beauty,Best Picture,DRIVE­THRU GIRL,female,23,5,0,0,0,,False
tt0169547,American Beauty,Best Picture,JANE,female,861,151,47,15,62,0.7581,True
tt0169547,American Beauty,Best Picture,JIM #1,male,80,17,1,0,1,1.0,False
tt0169547,American Beauty,Best Picture,JIM #2,male,81,16,2,1,3,0.6667,False
tt0169547,American Beauty,Best Picture,LESTER,male,2572,418,134,30,164,0.8171,True
tt0169547,American Beauty,Best Picture,RICKY,male,1194,208,68,24,92,0.7391,True
tt0169547,American Beauty,Best Picture,TAPE VOICE,unknown,72,5,1,0,1,1.0,False
tt0169547,American Beauty,Best Picture,TEENAGE GIRL #2,female,26,3,0,0,0,,False
tt0169547,American Beauty,Best Picture,WOMAN #1,female,18,2,0,0,0,,False
tt0169547,American Beauty,Best Picture,WOMAN #2,female,23,3,4,0,4,1.0,False
tt0172495,Gladiator,Best Picture,ASSASSIN #1,male,18,2,0,0,0,,False
tt0172495,Gladiator,Best Picture,ASSASSIN #3,male,18,5,0,0,0,,False
tt0172495,Gladiator,Best Picture,CASSIUS,male,313,30,3,1,4,0.75,False
tt0172495,Gladiator,Best Picture,CENTURION,male,16,2,0,0,0,,False
tt0172495,Gladiator,Best Picture,COMMODUS,male,2039,249,83,33,116,0.7155,True
tt0172495,Gladiator,Best Picture,FALCO,male,26,4,0,0,0,,False
tt0172495,Gladiator,Best Picture,GAIUS,male,163,21,2,1,3,0.6667,False
tt0172495,Gladiator,Best Picture,GALLUS,male,24,3,0,0,0,,False
tt0172495,Gladiator,Best Picture,GERMAN PRISONER,male,79,8,1,0,1,1.0,False
tt0172495,Gladiator,Best Picture,GRACCHUS,male,531,68,9,3,12,0.75,True
tt0172495,Gladiator,Best Picture,JUBA,male,403,55,17,2,19,0.8947,True
tt0172495,Gladiator,Best Picture,LUCILLA,female,1167,170,28,15,43,0.6512,True
tt0172495,Gladiator,Best Picture,LUCIUS,male,88,18,6,2,8,0.75,True
tt0172495,Gladiator,Best Picture,MARCELLUS,male,103,15,2,1,3,0.6667,False
tt0172495,Gladiator,Best Picture,MARCUS,male,825,106,40,10,50,0.8,True
tt0172495,Gladiator,Best Picture,MAXIMUS,male,1328,213,58,16,74,0.7838,True
tt0172495,Gladiator,Best Picture,PROXIMO,male,1145,151,22,14,36,0.6111,True
tt0172495,Gladiator,Best Picture,QUINTUS,male,101,15,6,0,6,1.0,True
tt0172495,Gladiator,Best Picture,SCRIBE,male,41,5,7,0,7,1.0,True
tt0172495,Gladiator,Best Picture,SLAVE TRADER,male,123,16,7,0,7,1.0,True
tt0172495,Gladiator,Best Picture,TITUS,male,58,8,0,0,0,,False
tt0172495,Gladiator,Best Picture,TRAINER #1,male,23,5,1,0,1,1.0,False
tt0172495,Gladiator,Best Picture,TRAINER #4,male,23,4,1,0,1,1.0,False
tt0172495,Gladiator,Best Picture,VALERIUS,male,28,7,3,0,3,1.0,False
tt0172495,Gladiator,Best Picture,VIBIUS,male,101,20,2,2,4,0.5,False
tt0268978,A Beautiful Mind,Best Picture,ALICIA,female,1329,261,54,12,66,0.8182,True
tt0268978,A Beautiful Mind,Best Picture,BECKY,female,16,3,0,0,0,,False
tt0268978,A Beautiful Mind,Best Picture,CAPTAIN,male,20,5,0,0,0,,False
tt0268978,A Beautiful Mind,Best Picture,CHARLES,male,450,80,9,4,13,0.6923,True
tt0268978,A Beautiful Mind,Best Picture,FOX,male,350,72,8,2,10,0.8,True
tt0268978,A Beautiful Mind,Best Picture,GENERAL,male,40,8,1,1,2,0.5,False
tt0268978,A Beautiful Mind,Best Picture,HORNER,male,154,34,1,1,2,0.5,False
tt0268978,A Beautiful Mind,Best Picture,KUHN,male,47,7,2,0,2,1.0,False
tt0268978,A Beautiful Mind,Best Picture,MARCEE,female,69,11,5,2,7,0.7143,True
tt0268978,A Beautiful Mind,Best Picture,MILNOR,male,432,83,13,4,17,0.7647,True
tt0268978,A Beautiful Mind,Best Picture,NASH,male,3153,592,176,41,217,0.8111,True
tt0268978,A Beautiful Mind,Best Picture,PARCHER,male,1088,188,23,10,33,0.697,True
tt0268978,A Beautiful Mind,Best Picture,PROFESSOR,male,22,7,1,0,1,1.0,False
tt0268978,A Beautiful Mind,Best Picture,ROSEN,male,752,105,21,6,27,0.7778,True
tt0268978,A Beautiful Mind,Best Picture,SHAPELY,male,75,15,0,0,0,,False
tt0268978,A Beautiful Mind,Best Picture,STUDENT,male,90,18,2,0,2,1.0,False
tt0268978,A Beautiful Mind,Best Picture,VAN NEUMANN,male,301,48,4,0,4,1.0,False
tt0268978,A Beautiful Mind,Best Picture,ZWEIFEL,male,256,54,1,0,1,1.0,False
tt0299658,Chicago,Best Picture,AMOS,male,696,81,44,10,54,0.8148,True
tt0299658,Chicago,Best Picture,ANNIE,female,108,11,4,1,5,0.8,True
tt0299658,Chicago,Best Picture,BAILIFF,male,27,4,0,0,0,,False
tt0299658,Chicago,Best Picture,BANDLEADER,male,288,23,0,0,0,,False
tt0299658,Chicago,Best Picture,BILLY,male,2527,271,59,16,75,0.7867,True
tt0299658,Chicago,Best Picture,CASELY,male,101,17,3,1,4,0.75,False
tt0299658,Chicago,Best Picture,CLERK,unknown,19,5,0,0,0,,False
tt0299658,Chicago,Best Picture,ENSEMBLE,unknown,28,1,1,0,1,1.0,False
tt0299658,Chicago,Best Picture,GIRLS,female,23,1,0,0,0,,False
tt0299658,Chicago,Best Picture,HARRISON,male,326,44,13,2,15,0.8667,True
tt0299658,Chicago,Best Picture,JUDGE,male,42,16,1,0,1,1.0,False
tt0299658,Chicago,Best Picture,JUNE,female,63,5,1,0,1,1.0,False
tt0299658,Chicago,Best Picture,KITTY,female,36,6,4,1,5,0.8,True
tt0299658,Chicago,Best Picture,LIZ,female,94,12,5,0,5,1.0,True
tt0299658,Chicago,Best Picture,MARY SUNSHINE,female,361,33,4,1,5,0.8,True
tt0299658,Chicago,Best Picture,MATRON,female,688,66,12,9,21,0.5714,True
tt0299658,Chicago,Best Picture,MONA,female,66,7,4,0,4,1.0,False
tt0299658,Chicago,Best Picture,NEWSREEL ANNOUNCER,male,106,13,0,0,0,,False
tt0299658,Chicago,Best Picture,NEWSREEL NARRATOR,male,42,4,0,0,0,,False
tt0299658,Chicago,Best Picture,PHOTOGRAPHER,male,66,9,1,0,1,1.0,False
tt0299658,Chicago,Best Picture,REPORTER,unknown,155,24,0,0,0,,False
tt0299658,Chicago,Best Picture,ROXIE,female,2403,287,125,42,167,0.7485,True
tt0299658,Chicago,Best Picture,ROXIE & VELMA,female,64,7,0,0,0,,False
tt0299658,Chicago,Best Picture,SGT. FOGARTY,male,34,4,0,0,0,,False
tt0299658,Chicago,Best Picture,STAGE MANAGER,male,30,6,0,0,0,,False
tt0299658,Chicago,Best Picture,VELMA,female,685,57,29,4,33,0.8788,True
tt0375679,Crash,Best Picture,ALLAN,male,48,10,2,1,3,0.6667,False
tt0375679,Crash,Best Picture,ANTHONY,male,893,111,3,5,8,0.375,True
tt0375679,Crash,Best Picture,BRUCE,male,25,5,1,0,1,1.0,False
tt0375679,Crash,Best Picture,CAMERON,male,420,87,15,4,19,0.7895,True
tt0375679,Crash,Best Picture,CHOI,male,58,16,2,3,5,0.4,True
tt0375679,Crash,Best Picture,CHRISTINE,female,472,78,18,17,35,0.5143,True
tt0375679,Crash,Best Picture,DANIEL,male,549,87,22,9,31,0.7097,True
tt0375679,Crash,Best Picture,DETECTIVE CARR,male,35,10,2,0,2,1.0,False
tt0375679,Crash,Best Picture,DIRK,male,128,12,3,0,3,1.0,False
tt0375679,Crash,Best Picture,DIXON,male,256,17,8,1,9,0.8889,True
tt0375679,Crash,Best Picture,DORRI,female,141,27,6,0,6,1.0,True
tt0375679,Crash,Best Picture,FARHAD,male,340,74,21,6,27,0.7778,True
tt0375679,Crash,Best Picture,FIRST A.D.,female,48,10,0,0,0,,False
tt0375679,Crash,Best Picture,FLANAGAN,male,644,61,8,3,11,0.7273,True
tt0375679,Crash,Best Picture,FRED,male,120,15,4,2,6,0.6667,True
tt0375679,Crash,Best Picture,GRAHAM,male,433,82,17,6,23,0.7391,True
tt0375679,Crash,Best Picture,HANSEN,male,490,74,26,5,31,0.8387,True
tt0375679,Crash,Best Picture,JEAN,male,490,55,31,4,35,0.8857,True
tt0375679,Crash,Best Picture,KAREN,female,88,12,2,1,3,0.6667,False
tt0375679,Crash,Best Picture,KEN HO,male,43,9,2,1,3,0.6667,False
tt0375679,Crash,Best Picture,KIM LEE,female,120,29,8,0,8,1.0,True
tt0375679,Crash,Best Picture,LARA,female,107,35,9,3,12,0.75,True
tt0375679,Crash,Best Picture,LOUISE,female,102,21,8,0,8,1.0,True
tt0375679,Crash,Best Picture,LUCIEN,male,218,19,10,0,10,1.0,True
tt0375679,Crash,Best Picture,MARIA,female,64,15,3,0,3,1.0,False
tt0375679,Crash,Best Picture,MOTORCYCLE COP,male,31,6,1,0,1,1.0,False
tt0375679,Crash,Best Picture,OFFICE MANAGER,female,30,4,3,0,3,1.0,False
tt0375679,Crash,Best Picture,OFFICER HILL,male,120,20,3,0,3,1.0,False
tt0375679,Crash,Best Picture,OFFICER JOHNSON,male,102,13,0,0,0,,False
tt0375679,Crash,Best Picture,PETER,male,620,97,18,1,19,0.9474,True
tt0375679,Crash,Best Picture,POP RYAN,male,38,9,3,2,5,0.6,True
tt0375679,Crash,Best Picture,RIA,female,319,41,17,3,20,0.85,True
tt0375679,Crash,Best Picture,RICK,male,443,59,16,4,20,0.8,True
tt0375679,Crash,Best Picture,RYAN,male,838,119,32,7,39,0.8205,True
tt0375679,Crash,Best Picture,SHANIQUA,female,245,33,11,1,12,0.9167,True
tt0375679,Crash,Best Picture,SHEREEN,female,40,9,1,0,1,1.0,False
tt0405159,Million Dollar Baby,Best Picture,BIG WILLIE,male,222,20,14,4,18,0.7778,True
tt0405159,Million Dollar Baby,Best Picture,DANGER,male,218,19,15,5,20,0.75,True
tt0405159,Million Dollar Baby,Best Picture,EARLINE,female,320,30,7,5,12,0.5833,True
tt0405159,Million Dollar Baby,Best Picture,FANS,unknown,29,12,0,0,0,,False
tt0405159,Million Dollar Baby,Best Picture,FATHER HORVATH,male,201,18,3,1,4,0.75,False
tt0405159,Million Dollar Baby,Best Picture,FRANKIE,male,3257,322,116,26,142,0.8169,True
tt0405159,Million Dollar Baby,Best Picture,J.D.,male,25,4,0,1,1,0.0,False
tt0405159,Million Dollar Baby,Best Picture,LAWYER,male,18,2,0,0,0,,False
tt0405159,Million Dollar Baby,Best Picture,MAGGIE,female,2112,211,119,34,153,0.7778,True
tt0405159,Million Dollar Baby,Best Picture,MARDELL,female,37,5,0,1,1,0.0,False
tt0405159,Million Dollar Baby,Best Picture,OWNER,male,30,4,0,0,0,,False
tt0405159,Million Dollar Baby,Best Picture,RADIO COMMENTATOR,male,21,1,0,0,0,,False
tt0405159,Million Dollar Baby,Best Picture,REF,male,50,9,1,2,3,0.3333,False
tt0405159,Million Dollar Baby,Best Picture,SALLY,female,89,9,4,0,4,1.0,False
tt0405159,Million Dollar Baby,Best Picture,SCRAP,male,3138,193,53,9,62,0.8548,True
tt0405159,Million Dollar Baby,Best Picture,SHAWRELLE,male,110,13,3,1,4,0.75,False
tt0407887,The Departed,Best Picture,BANKROBBER,male,92,14,11,2,13,0.8462,True
tt0407887,The Departed,Best Picture,BARRIGAN,male,111,22,4,2,6,0.6667,True
tt0407887,The Departed,Best Picture,BILLY,male,2464,430,125,35,160,0.7812,True
tt0407887,The Departed,Best Picture,BILLY'S AUNT,female,20,4,1,0,1,1.0,False
tt0407887,The Departed,Best Picture,BOOKIE,male,28,4,3,0,3,1.0,False
tt0407887,The Departed,Best Picture,BROWN,male,188,29,2,1,3,0.6667,False
tt0407887,The Departed,Best Picture,CAMERA COP,male,16,1,1,0,1,1.0,False
tt0407887,The Departed,Best Picture,CAMERA GEEK COP,male,20,4,0,0,0,,False
tt0407887,The Departed,Best Picture,CHINESE GANGSTER,male,85,15,2,0,2,1.0,False
tt0407887,The Departed,Best Picture,CHINESE TRANSLATOR,male,32,5,1,0,1,1.0,False
tt0407887,The Departed,Best Picture,COLIN,male,2727,479,149,24,173,0.8613,True
tt0407887,The Departed,Best Picture,COSTELLO,male,1967,269,66,26,92,0.7174,True
tt0407887,The Departed,Best Picture,DELAHUNT,male,264,41,16,10,26,0.6154,True
tt0407887,The Departed,Best Picture,DETECTIVE 1,male,86,20,5,0,5,1.0,True
tt0407887,The Departed,Best Picture,DETECTIVE 2,male,32,5,0,0,0,,False
tt0407887,The Departed,Best Picture,DETECTIVE 4,male,27,7,1,0,1,1.0,False
tt0407887,The Departed,Best Picture,DIGNAM,male,1014,141,23,8,31,0.7419,True
tt0407887,The Departed,Best Picture,DRILL INSTRUCTOR,male,29,6,0,0,0,,False
tt0407887,The Departed,Best Picture,ELLERBY,male,821,114,10,3,13,0.7692,True
tt0407887,The Departed,Best Picture,FITZY,male,198,37,11,2,13,0.8462,True
tt0407887,The Departed,Best Picture,FRENCH,male,37,7,1,0,1,1.0,False
tt0407887,The Departed,Best Picture,GWEN,female,31,4,0,0,0,,False
tt0407887,The Departed,Best Picture,INSTRUCTOR,male,35,4,0,0,0,,False
tt0407887,The Departed,Best Picture,LAZIO,male,23,3,0,0,0,,False
tt0407887,The Departed,Best Picture,MADOLYN,female,785,134,49,3,52,0.9423,True
tt0407887,The Departed,Best Picture,MISTER FRENCH,male,418,64,14,5,19,0.7368,True
tt0407887,The Departed,Best Picture,NEWS ANCHOR,female,52,3,0,0,0,,False
tt0407887,The Departed,Best Picture,OTHER PRISONER,male,18,5,1,0,1,1.0,False
tt0407887,The Departed,Best Picture,PHONE TECH COP,male,20,3,0,0,0,,False
tt0407887,The Departed,Best Picture,PRIEST,male,75,4,0,0,0,,False
tt0407887,The Departed,Best Picture,PROPRIETOR,male,16,4,0,0,0,,False
tt0407887,The Departed,Best Picture,QUEENAN,male,815,142,23,2,25,0.92,True
tt0407887,The Departed,Best Picture,REALTOR,female,53,9,1,0,1,1.0,False
tt0407887,The Departed,Best Picture,SEAN,male,243,35,12,0,12,1.0,True
tt0407887,The Departed,Best Picture,SPEAKER,male,51,3,1,0,1,1.0,False
tt0407887,The Departed,Best Picture,UNCLE,male,25,4,0,0,0,,False
tt0407887,The Departed,Best Picture,YOUNG COSTELLO,male,214,29,6,1,7,0.8571,True
tt0477348,No Country for Old Men,Best Picture,BELL,male,1906,266,104,10,114,0.9123,True
tt0477348,No Country for Old Men,Best Picture,BOY 1,male,37,6,0,0,0,,False
tt0477348,No Country for Old Men,Best Picture,BOY 2,male,46,9,3,0,3,1.0,False
tt0477348,No Country for Old Men,Best Picture,CARLA JEAN,female,452,82,30,7,37,0.8108,True
tt0477348,No Country for Old Men,Best Picture,CHIGURH,male,781,154,35,8,43,0.814,True
tt0477348,No Country for Old Men,Best Picture,CLERK,male,103,19,3,0,3,1.0,False
tt0477348,No Country for Old Men,Best Picture,DEPUTY,male,53,6,1,1,2,0.5,False
tt0477348,No Country for Old Men,Best Picture,DRIVER,male,82,16,3,2,5,0.6,True
tt0477348,No Country for Old Men,Best Picture,ELLIS,male,379,59,7,2,9,0.7778,True
tt0477348,No Country for Old Men,Best Picture,LORETTA,female,61,15,3,1,4,0.75,False
tt0477348,No Country for Old Men,Best Picture,MAN,male,267,59,7,1,8,0.875,True
tt0477348,No Country for Old Men,Best Picture,MAN AT CHAIR,male,20,9,1,1,2,0.5,False
tt0477348,No Country for Old Men,Best Picture,MEXICAN,male,25,5,1,0,1,1.0,False
tt0477348,No Country for Old Men,Best Picture,MOLLY,female,49,7,0,0,0,,False
tt0477348,No Country for Old Men,Best Picture,MOSS,male,939,203,70,16,86,0.814,True
tt0477348,No Country for Old Men,Best Picture,MOTHER,female,248,36,15,1,16,0.9375,True
tt0477348,No Country for Old Men,Best Picture,OFFICIAL,male,107,18,5,2,7,0.7143,True
tt0477348,No Country for Old Men,Best Picture,PROPRIETOR,male,199,49,15,0,15,1.0,True
tt0477348,No Country for Old Men,Best Picture,ROSCOE,male,194,28,3,1,4,0.75,False
tt0477348,No Country for Old Men,Best Picture,SALESMAN,male,19,5,1,0,1,1.0,False
tt0477348,No Country for Old Men,Best Picture,WELLS,male,432,96,24,5,29,0.8276,True
tt0477348,No Country for Old Men,Best Picture,WENDELL,male,294,64,3,0,3,1.0,False
tt0477348,No Country for Old Men,Best Picture,WOMAN,female,172,36,8,1,9,0.8889,True
tt0887912,The Hurt Locker,Best Picture,BECKHAM,male,153,40,0,1,1,0.0,False
tt0887912,The Hurt Locker,Best Picture,CAMBRIDGE,male,197,39,8,1,9,0.8889,True
tt0887912,The Hurt Locker,Best Picture,COLONEL REED,male,99,17,1,1,2,0.5,False
tt0887912,The Hurt Locker,Best Picture,DISPATCH,unknown,47,12,0,0,0,,False
tt0887912,The Hurt Locker,Best Picture,ELDRIDGE,male,865,161,39,2,41,0.9512,True
tt0887912,The Hurt Locker,Best Picture,GUARD,male,58,12,3,1,4,0.75,False
tt0887912,The Hurt Locker,Best Picture,GUARDS,male,18,5,0,0,0,,False
tt0887912,The Hurt Locker,Best Picture,IRAQI SERGEANT,male,43,6,1,0,1,1.0,False
tt0887912,The Hurt Locker,Best Picture,JAMES,male,1978,400,94,17,111,0.8468,True
tt0887912,The Hurt Locker,Best Picture,JIMMY,male,56,12,1,1,2,0.5,False
tt0887912,The Hurt Locker,Best Picture,KALIM,male,51,13,3,0,3,1.0,False
tt0887912,The Hurt Locker,Best Picture,KEFFIYEH MAN,male,24,3,1,0,1,1.0,False
tt0887912,The Hurt Locker,Best Picture,MEDIC,male,23,2,1,0,1,1.0,False
tt0887912,The Hurt Locker,Best Picture,MERCENARY TEAM LEADER,male,124,25,4,1,5,0.8,True
tt0887912,The Hurt Locker,Best Picture,OLDER CONTRACTOR,male,16,4,0,0,0,,False
tt0887912,The Hurt Locker,Best Picture,SANBORN,male,1469,285,55,9,64,0.8594,True
tt0887912,The Hurt Locker,Best Picture,SERGEANT,male,62,11,0,1,1,0.0,False
tt0887912,The Hurt Locker,Best Picture,SERGEANT CARTER,male,51,4,3,0,3,1.0,False
tt0887912,The Hurt Locker,Best Picture,SOLDIER,male,46,9,1,0,1,1.0,False
tt0887912,The Hurt Locker,Best Picture,THOMPSON,male,229,36,7,2,9,0.7778,True
tt0887912,The Hurt Locker,Best Picture,TRANSLATOR,male,84,16,2,1,3,0.6667,False
tt1010048,Slumdog Millionaire,Best Picture,ADA,female,71,10,0,2,2,0.0,False
tt1010048,Slumdog Millionaire,Best Picture,AMIR,male,18,4,3,0,3,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,ARVIND,male,152,35,3,2,5,0.6,True
tt1010048,Slumdog Millionaire,Best Picture,CLARK,male,34,9,1,0,1,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,COMMISSIONER OF POLICE,male,131,22,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,CONSTABLE SRINIVAS,male,90,15,2,0,2,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,DANCE TEACHER,female,37,9,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,DAVE,male,33,6,2,0,2,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,DIRECTOR,male,86,18,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,DOOR-KEEPER,male,43,11,1,0,1,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,GUIDE,male,57,4,1,1,2,0.5,False
tt1010048,Slumdog Millionaire,Best Picture,INSPECTOR,male,610,104,10,5,15,0.6667,True
tt1010048,Slumdog Millionaire,Best Picture,JAMAL,male,1854,416,89,8,97,0.9175,True
tt1010048,Slumdog Millionaire,Best Picture,JAVED,male,124,33,2,0,2,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,LATIKA,female,364,89,15,10,25,0.6,True
tt1010048,Slumdog Millionaire,Best Picture,MAMAN,female,247,57,3,0,3,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,MAN,male,33,12,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,MANAGER,male,69,9,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,MISTER NANDHA,male,49,10,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,NITA,female,59,14,1,1,2,0.5,False
tt1010048,Slumdog Millionaire,Best Picture,PETER,male,16,2,1,0,1,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,PRAKASH,male,23,6,2,0,2,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,PREM,male,2613,404,41,13,54,0.7593,True
tt1010048,Slumdog Millionaire,Best Picture,PUNNOOSE,male,16,4,1,0,1,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,SALIM,male,930,223,32,13,45,0.7111,True
tt1010048,Slumdog Millionaire,Best Picture,SECURITY GUARD,male,29,8,3,0,3,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,TALKBACK,unknown,33,12,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,TEACHER,male,86,12,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,TV COMMENTATOR,male,34,2,0,0,0,,False
tt1010048,Slumdog Millionaire,Best Picture,TV REPORTER,male,65,4,0,1,1,0.0,False
tt1010048,Slumdog Millionaire,Best Picture,VISION MIXER,male,34,7,1,0,1,1.0,False
tt1010048,Slumdog Millionaire,Best Picture,WOMAN,female,194,39,3,2,5,0.6,True
tt1024648,Argo,Best Picture,A.D.,male,18,3,0,0,0,,False
tt1024648,Argo,Best Picture,AL GOLACINSKI,male,75,9,2,1,3,0.6667,False
tt1024648,Argo,Best Picture,ANGELA BELK,female,35,2,2,0,2,1.0,False
tt1024648,Argo,Best Picture,ANN SWIFT,female,48,4,0,0,0,,False
tt1024648,Argo,Best Picture,ANNOUNCEMENT,unknown,28,3,0,0,0,,False
tt1024648,Argo,Best Picture,AZIZI,male,30,7,1,0,1,1.0,False
tt1024648,Argo,Best Picture,BATES,male,134,16,0,1,1,0.0,False
tt1024648,Argo,Best Picture,BEHROUZ,male,61,9,2,1,3,0.6667,False
tt1024648,Argo,Best Picture,BOB ANDERS,male,190,43,4,0,4,1.0,False
tt1024648,Argo,Best Picture,BROKAW,male,43,2,0,0,0,,False
tt1024648,Argo,Best Picture,BUTLER,male,28,4,0,0,0,,False
tt1024648,Argo,Best Picture,CHAMBERS,male,374,61,3,1,4,0.75,False
tt1024648,Argo,Best Picture,CONSUL OFFICIAL,male,18,2,0,0,0,,False
tt1024648,Argo,Best Picture,CORA LIJEK,female,106,17,1,0,1,1.0,False
tt1024648,Argo,Best Picture,ENGELL,male,99,20,0,1,1,0.0,False
tt1024648,Argo,Best Picture,FLIGHT ATTENDANT,female,59,6,1,1,2,0.5,False
tt1024648,Argo,Best Picture,GENCO,male,22,5,0,0,0,,False
tt1024648,Argo,Best Picture,IMMIGRATION OFFICER,male,21,3,0,0,0,,False
tt1024648,Argo,Best Picture,JOE STAFFORD,male,389,59,5,4,9,0.5556,True
tt1024648,Argo,Best Picture,JORDAN,male,143,17,3,0,3,1.0,False
tt1024648,Argo,Best Picture,KATHY STAFFORD,female,30,9,0,1,1,0.0,False
tt1024648,Argo,Best Picture,KHALKALI,male,44,6,0,0,0,,False
tt1024648,Argo,Best Picture,KHOMEINI,male,45,3,0,0,0,,False
tt1024648,Argo,Best Picture,KLEIN,male,88,11,4,0,4,1.0,False
tt1024648,Argo,Best Picture,LAMONT,male,58,9,0,0,0,,False
tt1024648,Argo,Best Picture,LEE SCHATZ,male,50,13,0,0,0,,False
tt1024648,Argo,Best Picture,MALICK,male,23,4,0,0,0,,False
tt1024648,Argo,Best Picture,MALINOV,male,79,15,1,0,1,1.0,False
tt1024648,Argo,Best Picture,MARK LIJEK,male,166,24,0,3,3,0.0,False
tt1024648,Argo,Best Picture,MARMOR,male,31,2,0,0,0,,False
